maccs_acceptor_0;maccs_acceptor_1;maccs_acceptor_2;maccs_acceptor_3;maccs_acceptor_4;maccs_acceptor_5;maccs_acceptor_6;maccs_acceptor_7;maccs_acceptor_8;maccs_acceptor_9;maccs_acceptor_10;maccs_acceptor_11;maccs_acceptor_12;maccs_acceptor_13;maccs_acceptor_14;maccs_acceptor_15;maccs_acceptor_16;maccs_acceptor_17;maccs_acceptor_18;maccs_acceptor_19;maccs_acceptor_20;maccs_acceptor_21;maccs_acceptor_22;maccs_acceptor_23;maccs_acceptor_24;maccs_acceptor_25;maccs_acceptor_26;maccs_acceptor_27;maccs_acceptor_28;maccs_acceptor_29;maccs_acceptor_30;maccs_acceptor_31;maccs_acceptor_32;maccs_acceptor_33;maccs_acceptor_34;maccs_acceptor_35;maccs_acceptor_36;maccs_acceptor_37;maccs_acceptor_38;maccs_acceptor_39;maccs_acceptor_40;maccs_acceptor_41;maccs_acceptor_42;maccs_acceptor_43;maccs_acceptor_44;maccs_acceptor_45;maccs_acceptor_46;maccs_acceptor_47;maccs_acceptor_48;maccs_acceptor_49;maccs_acceptor_50;maccs_acceptor_51;maccs_acceptor_52;maccs_acceptor_53;maccs_acceptor_54;maccs_acceptor_55;maccs_acceptor_56;maccs_acceptor_57;maccs_acceptor_58;maccs_acceptor_59;maccs_acceptor_60;maccs_acceptor_61;maccs_acceptor_62;maccs_acceptor_63;maccs_acceptor_64;maccs_acceptor_65;maccs_acceptor_66;maccs_acceptor_67;maccs_acceptor_68;maccs_acceptor_69;maccs_acceptor_70;maccs_acceptor_71;maccs_acceptor_72;maccs_acceptor_73;maccs_acceptor_74;maccs_acceptor_75;maccs_acceptor_76;maccs_acceptor_77;maccs_acceptor_78;maccs_acceptor_79;maccs_acceptor_80;maccs_acceptor_81;maccs_acceptor_82;maccs_acceptor_83;maccs_acceptor_84;maccs_acceptor_85;maccs_acceptor_86;maccs_acceptor_87;maccs_acceptor_88;maccs_acceptor_89;maccs_acceptor_90;maccs_acceptor_91;maccs_acceptor_92;maccs_acceptor_93;maccs_acceptor_94;maccs_acceptor_95;maccs_acceptor_96;maccs_acceptor_97;maccs_acceptor_98;maccs_acceptor_99;maccs_acceptor_100;maccs_acceptor_101;maccs_acceptor_102;maccs_acceptor_103;maccs_acceptor_104;maccs_acceptor_105;maccs_acceptor_106;maccs_acceptor_107;maccs_acceptor_108;maccs_acceptor_109;maccs_acceptor_110;maccs_acceptor_111;maccs_acceptor_112;maccs_acceptor_113;maccs_acceptor_114;maccs_acceptor_115;maccs_acceptor_116;maccs_acceptor_117;maccs_acceptor_118;maccs_acceptor_119;maccs_acceptor_120;maccs_acceptor_121;maccs_acceptor_122;maccs_acceptor_123;maccs_acceptor_124;maccs_acceptor_125;maccs_acceptor_126;maccs_acceptor_127;maccs_acceptor_128;maccs_acceptor_129;maccs_acceptor_130;maccs_acceptor_131;maccs_acceptor_132;maccs_acceptor_133;maccs_acceptor_134;maccs_acceptor_135;maccs_acceptor_136;maccs_acceptor_137;maccs_acceptor_138;maccs_acceptor_139;maccs_acceptor_140;maccs_acceptor_141;maccs_acceptor_142;maccs_acceptor_143;maccs_acceptor_144;maccs_acceptor_145;maccs_acceptor_146;maccs_acceptor_147;maccs_acceptor_148;maccs_acceptor_149;maccs_acceptor_150;maccs_acceptor_151;maccs_acceptor_152;maccs_acceptor_153;maccs_acceptor_154;maccs_acceptor_155;maccs_acceptor_156;maccs_acceptor_157;maccs_acceptor_158;maccs_acceptor_159;maccs_acceptor_160;maccs_acceptor_161;maccs_acceptor_162;maccs_acceptor_163;maccs_acceptor_164;maccs_acceptor_165;maccs_acceptor_166;maccs_donor_0;maccs_donor_1;maccs_donor_2;maccs_donor_3;maccs_donor_4;maccs_donor_5;maccs_donor_6;maccs_donor_7;maccs_donor_8;maccs_donor_9;maccs_donor_10;maccs_donor_11;maccs_donor_12;maccs_donor_13;maccs_donor_14;maccs_donor_15;maccs_donor_16;maccs_donor_17;maccs_donor_18;maccs_donor_19;maccs_donor_20;maccs_donor_21;maccs_donor_22;maccs_donor_23;maccs_donor_24;maccs_donor_25;maccs_donor_26;maccs_donor_27;maccs_donor_28;maccs_donor_29;maccs_donor_30;maccs_donor_31;maccs_donor_32;maccs_donor_33;maccs_donor_34;maccs_donor_35;maccs_donor_36;maccs_donor_37;maccs_donor_38;maccs_donor_39;maccs_donor_40;maccs_donor_41;maccs_donor_42;maccs_donor_43;maccs_donor_44;maccs_donor_45;maccs_donor_46;maccs_donor_47;maccs_donor_48;maccs_donor_49;maccs_donor_50;maccs_donor_51;maccs_donor_52;maccs_donor_53;maccs_donor_54;maccs_donor_55;maccs_donor_56;maccs_donor_57;maccs_donor_58;maccs_donor_59;maccs_donor_60;maccs_donor_61;maccs_donor_62;maccs_donor_63;maccs_donor_64;maccs_donor_65;maccs_donor_66;maccs_donor_67;maccs_donor_68;maccs_donor_69;maccs_donor_70;maccs_donor_71;maccs_donor_72;maccs_donor_73;maccs_donor_74;maccs_donor_75;maccs_donor_76;maccs_donor_77;maccs_donor_78;maccs_donor_79;maccs_donor_80;maccs_donor_81;maccs_donor_82;maccs_donor_83;maccs_donor_84;maccs_donor_85;maccs_donor_86;maccs_donor_87;maccs_donor_88;maccs_donor_89;maccs_donor_90;maccs_donor_91;maccs_donor_92;maccs_donor_93;maccs_donor_94;maccs_donor_95;maccs_donor_96;maccs_donor_97;maccs_donor_98;maccs_donor_99;maccs_donor_100;maccs_donor_101;maccs_donor_102;maccs_donor_103;maccs_donor_104;maccs_donor_105;maccs_donor_106;maccs_donor_107;maccs_donor_108;maccs_donor_109;maccs_donor_110;maccs_donor_111;maccs_donor_112;maccs_donor_113;maccs_donor_114;maccs_donor_115;maccs_donor_116;maccs_donor_117;maccs_donor_118;maccs_donor_119;maccs_donor_120;maccs_donor_121;maccs_donor_122;maccs_donor_123;maccs_donor_124;maccs_donor_125;maccs_donor_126;maccs_donor_127;maccs_donor_128;maccs_donor_129;maccs_donor_130;maccs_donor_131;maccs_donor_132;maccs_donor_133;maccs_donor_134;maccs_donor_135;maccs_donor_136;maccs_donor_137;maccs_donor_138;maccs_donor_139;maccs_donor_140;maccs_donor_141;maccs_donor_142;maccs_donor_143;maccs_donor_144;maccs_donor_145;maccs_donor_146;maccs_donor_147;maccs_donor_148;maccs_donor_149;maccs_donor_150;maccs_donor_151;maccs_donor_152;maccs_donor_153;maccs_donor_154;maccs_donor_155;maccs_donor_156;maccs_donor_157;maccs_donor_158;maccs_donor_159;maccs_donor_160;maccs_donor_161;maccs_donor_162;maccs_donor_163;maccs_donor_164;maccs_donor_165;maccs_donor_166;scaled_HOMO_A;scaled_LUMO_A;scaled_EgCV_A;scaled_λ_A_absorption;scaled_EgA_opt;scaled_HOMO_D;scaled_LUMO_D;scaled_EgCV_D;scaled_λ_D_absorption;scaled_EgD_opt
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.04944628110217981;0.8208131497409651;-0.6650083012536135;0.7678096666790912;-0.7397490988495091;0.5050919277982139;0.6314742164893506;-0.3602858772648432;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;-0.40245638467689004;0.40320335836311955;-0.6650083012536135;0.5680196680691397;-0.5990852213805096;0.5050919277982139;0.6314742164893506;-0.3602858772648432;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;-0.703724828529601;-0.014406433014729096;-0.5464852646490598;0.5413810015878129;-0.5990852213805096;0.5050919277982139;0.6314742164893506;-0.3602858772648432;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.501348946881243;-0.22321132870365495;0.5794835830941995;0.4348263356625055;-0.4584213439115116;0.8806914491779037;0.01987691238344318;0.46581155015523834;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.20008050302853195;0.8208131497409651;-0.5464852646490598;0.6745743339944472;-0.6694171601150094;0.5050919277982139;0.7843735425158275;-1.3043972228877936;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.20008050302853195;0.8208131497409651;-0.5464852646490598;0.6745743339944472;-0.6694171601150094;0.5050919277982139;0.7843735425158275;-1.3043972228877936;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.27539761399171475;1.168821309222504;-0.7835313378581673;0.6745743339944472;-0.6694171601150094;0.42997202352227054;0.7461487110092074;-0.5176377682020008;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.20008050302853195;0.8208131497409651;-0.5464852646490598;0.6745743339944472;-0.6694171601150094;0.5050919277982139;0.7843735425158275;-1.3043972228877936;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.27539761399171475;1.168821309222504;-0.7835313378581673;0.6745743339944472;-0.6694171601150094;0.42997202352227054;0.7461487110092074;-0.5176377682020008;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0.27539761399171475;1.168821309222504;-0.7835313378581673;0.6745743339944472;-0.6694171601150094;0.42997202352227054;0.7461487110092074;-0.5176377682020008;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.27539761399171475;1.168821309222504;-0.7835313378581673;0.6745743339944472;-0.6694171601150094;0.2797322149703973;0.8225983740224458;-0.6749896591391594;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;1;0;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.27539761399171475;1.168821309222504;-0.7835313378581673;0.6745743339944472;-0.6694171601150094;0.2797322149703973;0.8225983740224458;-0.6749896591391594;0.5046011079995085;-0.5752253017758857
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;0;0.501348946881243;-0.08400806491103875;0.46096054648964574;-0.7905523224785299;0.6668896758404848;0.2797322149703973;0.8225983740224458;-0.6749896591391594;0.5046011079995085;-0.5752253017758857
